 3.45983e-312 5.41506e-312 0.00188354 0.00244428
 5.88923e-312 9.65409e-312 0.00198105 0.0031544
 1.87159e-311 2.85522e-311 0.0187008 0.0188434
 1.62668e-312 1.52612e-312 0.0129247 0.00908352
